CIN,COMPANY_NAME,CHANGE_TYPE,FIELD_CHANGED,OLD_VALUE,NEW_VALUE,DATE,STATE,STATUS
U98514DL2002PTC893879,PHARMA VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,14870922,14870922.0,20251019,,
U98514DL2002PTC893879,PHARMA VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14351700,14351700.0,20251019,,
U68164MH2002OPC577837,CORPORATIONS VENTURES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,12179507,12179507.0,20251019,,
U68164MH2002OPC577837,CORPORATIONS VENTURES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,24014006,24014006.0,20251019,,
U88762MH2003PTC576937,INVESTMENTS CONSULTANCY HEALTHCARE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1271731,1271731.0,20251019,,
U88762MH2003PTC576937,INVESTMENTS CONSULTANCY HEALTHCARE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16165135,16165135.0,20251019,,
L58741DL2017PLC193560,INVESTMENTS SYSTEMS INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,11496974,11496974.0,20251019,,
L58741DL2017PLC193560,INVESTMENTS SYSTEMS INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3879311,3879311.0,20251019,,
U42325GJ2001PLC749507,INDIA PHARMA LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,29674228,29674228.0,20251019,,
U42325GJ2001PLC749507,INDIA PHARMA LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4804004,4804004.0,20251019,,
U71960MH2006OPC500953,PHARMA CAPITAL INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,21029366,21029366.0,20251019,,
U71960MH2006OPC500953,PHARMA CAPITAL INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9639061,9639061.0,20251019,,
U48145MH2007OPC582559,INTERNATIONAL GLOBAL SYSTEMS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,23625539,23625539.0,20251019,,
U48145MH2007OPC582559,INTERNATIONAL GLOBAL SYSTEMS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5291728,5291728.0,20251019,,
U62767MH2019PTC322253,MANUFACTURING CAPITAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35376591,35376591.0,20251019,,
U62767MH2019PTC322253,MANUFACTURING CAPITAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17822887,17822887.0,20251019,,
U90753DL2006OPC156253,EXPORTS INDIA OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,2422967,2422967.0,20251019,,
U90753DL2006OPC156253,EXPORTS INDIA OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5057318,5057318.0,20251019,,
L94116DL2017PTC442321,SYSTEMS EXPORTS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4099220,4099220.0,20251019,,
L94116DL2017PTC442321,SYSTEMS EXPORTS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11556070,11556070.0,20251019,,
L16202KA2008PTC343527,INDIA DEVELOPERS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,3911078,3911078.0,20251019,,
L16202KA2008PTC343527,INDIA DEVELOPERS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14979681,14979681.0,20251019,,
U26493DL2010PTC409296,CORPORATIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,25864834,25864834.0,20251019,,
U26493DL2010PTC409296,CORPORATIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15972176,15972176.0,20251019,,
L48969TN2019OPC758070,HEALTHCARE VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,23368712,23368712.0,20251019,,
L48969TN2019OPC758070,HEALTHCARE VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9108734,9108734.0,20251019,,
U22674TN2003PLC574353,IMPORTS DEVELOPERS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,14677086,14677086.0,20251019,,
U22674TN2003PLC574353,IMPORTS DEVELOPERS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18206362,18206362.0,20251019,,
L16926DL2011OPC761118,CAPITAL INTERNATIONAL FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,44347534,44347534.0,20251019,,
L16926DL2011OPC761118,CAPITAL INTERNATIONAL FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12845542,12845542.0,20251019,,
L53757DL2009OPC176394,VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,9793210,9793210.0,20251019,,
L53757DL2009OPC176394,VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5651069,5651069.0,20251019,,
L38474TN2010PLC998021,FOODS CORPORATIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,41463941,41463941.0,20251019,,
L38474TN2010PLC998021,FOODS CORPORATIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,23223609,23223609.0,20251019,,
L60153KA2020PTC420118,TRADING ENTERPRISES TECH LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,11239143,11239143.0,20251019,,
L60153KA2020PTC420118,TRADING ENTERPRISES TECH LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16386984,16386984.0,20251019,,
U80430MH2012PLC166158,TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1954291,1954291.0,20251019,,
U80430MH2012PLC166158,TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1507076,1507076.0,20251019,,
L97110DL2020PTC658261,DEVELOPERS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,21395421,21395421.0,20251019,,
L97110DL2020PTC658261,DEVELOPERS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,19084928,19084928.0,20251019,,
L18178TN2016PLC778823,EXPORTS INDIA LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,44423904,44423904.0,20251019,,
L18178TN2016PLC778823,EXPORTS INDIA LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22964035,22964035.0,20251019,,
U87916GJ2010OPC969103,EDUCATION OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4156760,4156760.0,20251019,,
U87916GJ2010OPC969103,EDUCATION OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18071807,18071807.0,20251019,,
U65735KA2003PTC151571,INDUSTRIES TRADING PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,20543329,20543329.0,20251019,,
U65735KA2003PTC151571,INDUSTRIES TRADING PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,23992549,23992549.0,20251019,,
L76701TN2013OPC660348,ENTERPRISES DEVELOPERS FOODS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,28891425,28891425.0,20251019,,
L76701TN2013OPC660348,ENTERPRISES DEVELOPERS FOODS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15966977,15966977.0,20251019,,
U91011MH2014PTC335503,TECHNOLOGIES SERVICES FINANCE PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,32442120,32442120.0,20251019,,
U91011MH2014PTC335503,TECHNOLOGIES SERVICES FINANCE PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3722780,3722780.0,20251019,,
L80933DL2020PTC623035,DEVELOPERS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,30252732,30252732.0,20251019,,
L80933DL2020PTC623035,DEVELOPERS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,10213862,10213862.0,20251019,,
U12798DL2018PTC299807,CAPITAL TEXTILES VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35336246,35336246.0,20251019,,
U12798DL2018PTC299807,CAPITAL TEXTILES VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,21878682,21878682.0,20251019,,
U65074DL2009OPC419469,CONSULTANCY LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,17830337,17830337.0,20251019,,
U65074DL2009OPC419469,CONSULTANCY LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12673225,12673225.0,20251019,,
U95003MH2021OPC218632,CHEMICALS CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,326482,326482.0,20251019,,
U95003MH2021OPC218632,CHEMICALS CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16393952,16393952.0,20251019,,
U67826GJ2014PTC300017,CONSULTANCY CAPITAL INDIA LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,44569312,44569312.0,20251019,,
U67826GJ2014PTC300017,CONSULTANCY CAPITAL INDIA LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18159121,18159121.0,20251019,,
L25209GJ2006OPC371751,SYSTEMS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,6558646,6558646.0,20251019,,
L25209GJ2006OPC371751,SYSTEMS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5058589,5058589.0,20251019,,
U84076TN2006PLC466392,CHEMICALS TECH SOLUTIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,36262214,36262214.0,20251019,,
U84076TN2006PLC466392,CHEMICALS TECH SOLUTIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17630588,17630588.0,20251019,,
U97505DL2007PTC693695,MANUFACTURING INDIA PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,25559707,25559707.0,20251019,,
U97505DL2007PTC693695,MANUFACTURING INDIA PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22893767,22893767.0,20251019,,
L62182MH2003OPC281918,REALTY CONSTRUCTIONS INTERNATIONAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24359065,24359065.0,20251019,,
L62182MH2003OPC281918,REALTY CONSTRUCTIONS INTERNATIONAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16105803,16105803.0,20251019,,
L40274GJ2002PLC678482,CHEMICALS SOLUTIONS FINANCE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,42489590,42489590.0,20251019,,
L40274GJ2002PLC678482,CHEMICALS SOLUTIONS FINANCE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,6377325,6377325.0,20251019,,
L73166GJ2014PTC537534,FINANCE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35711110,35711110.0,20251019,,
L73166GJ2014PTC537534,FINANCE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,19451987,19451987.0,20251019,,
U88490DL2002PLC530179,VENTURES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,38395442,38395442.0,20251019,,
U88490DL2002PLC530179,VENTURES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,23119901,23119901.0,20251019,,
L93016KA2008PTC541159,CONSULTANCY HEALTHCARE PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,46201984,46201984.0,20251019,,
L93016KA2008PTC541159,CONSULTANCY HEALTHCARE PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15858807,15858807.0,20251019,,
U52082DL2017OPC356325,TECH INVESTMENTS MANUFACTURING OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,6396901,6396901.0,20251019,,
U52082DL2017OPC356325,TECH INVESTMENTS MANUFACTURING OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,21616418,21616418.0,20251019,,
U32728KA2008OPC992838,DEVELOPERS REALTY FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24632589,24632589.0,20251019,,
U32728KA2008OPC992838,DEVELOPERS REALTY FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16708691,16708691.0,20251019,,
U64820DL2015PLC855682,CHEMICALS EXPORTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24215748,24215748.0,20251019,,
U64820DL2015PLC855682,CHEMICALS EXPORTS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,21433294,21433294.0,20251019,,
U84141GJ2006PTC914630,MANUFACTURING INTERNATIONAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48124730,48124730.0,20251019,,
U84141GJ2006PTC914630,MANUFACTURING INTERNATIONAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,24683139,24683139.0,20251019,,
U30380MH2018OPC454894,INDUSTRIES CORPORATIONS EXPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,13292314,13292314.0,20251019,,
U30380MH2018OPC454894,INDUSTRIES CORPORATIONS EXPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20027994,20027994.0,20251019,,
U19896KA2021OPC603513,TECH PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,45445043,45445043.0,20251019,,
U19896KA2021OPC603513,TECH PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20021835,20021835.0,20251019,,
L46347DL2021OPC155363,REALTY INTERNATIONAL SYSTEMS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,10384085,10384085.0,20251019,,
L46347DL2021OPC155363,REALTY INTERNATIONAL SYSTEMS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2589550,2589550.0,20251019,,
L34876DL2008PLC972212,REALTY CONSTRUCTIONS CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,41891008,41891008.0,20251019,,
L34876DL2008PLC972212,REALTY CONSTRUCTIONS CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14299293,14299293.0,20251019,,
L42022TN2007PLC421880,INDUSTRIES INTERNATIONAL IMPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,430610,430610.0,20251019,,
L42022TN2007PLC421880,INDUSTRIES INTERNATIONAL IMPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14027822,14027822.0,20251019,,
U38216KA2013PTC520186,CHEMICALS INNOVATIONS INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7135521,7135521.0,20251019,,
U38216KA2013PTC520186,CHEMICALS INNOVATIONS INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4277221,4277221.0,20251019,,
U47804DL2023PLC434864,FOODS CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,11649212,11649212.0,20251019,,
U47804DL2023PLC434864,FOODS CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11897216,11897216.0,20251019,,
U62434DL2008PTC476520,INDIA OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,45611226,45611226.0,20251019,,
U62434DL2008PTC476520,INDIA OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9596697,9596697.0,20251019,,
U91138MH2003PTC239069,MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,21848933,21848933.0,20251019,,
U91138MH2003PTC239069,MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9799650,9799650.0,20251019,,
U87986MH2022PTC829845,GLOBAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,17629554,17629554.0,20251019,,
U87986MH2022PTC829845,GLOBAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5289160,5289160.0,20251019,,
U82286TN2023PLC313306,EDUCATION PHARMA PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,28464810,28464810.0,20251019,,
U82286TN2023PLC313306,EDUCATION PHARMA PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11337942,11337942.0,20251019,,
L68826DL2014PLC407921,CONSULTANCY LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,22395084,22395084.0,20251019,,
L68826DL2014PLC407921,CONSULTANCY LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20399931,20399931.0,20251019,,
L83679TN2008OPC243586,DEVELOPERS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,11148831,11148831.0,20251019,,
L83679TN2008OPC243586,DEVELOPERS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11370278,11370278.0,20251019,,
L11987GJ2024PLC191688,GLOBAL INNOVATIONS CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,34799456,34799456.0,20251019,,
L11987GJ2024PLC191688,GLOBAL INNOVATIONS CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9656637,9656637.0,20251019,,
L73091DL2005PLC912996,INVESTMENTS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,41766252,41766252.0,20251019,,
L73091DL2005PLC912996,INVESTMENTS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20899808,20899808.0,20251019,,
L49318KA2008PTC422915,IMPORTS ENTERPRISES EDUCATION LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,8963229,8963229.0,20251019,,
L49318KA2008PTC422915,IMPORTS ENTERPRISES EDUCATION LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18273890,18273890.0,20251019,,
L17879TN2007PTC874023,SOLUTIONS VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,38986326,38986326.0,20251019,,
L17879TN2007PTC874023,SOLUTIONS VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2854716,2854716.0,20251019,,
L84733TN2008PTC879474,SYSTEMS INDIA INVESTMENTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,14447525,14447525.0,20251019,,
L84733TN2008PTC879474,SYSTEMS INDIA INVESTMENTS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,6793528,6793528.0,20251019,,
L80170MH2007PLC547019,DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,27296847,27296847.0,20251019,,
L80170MH2007PLC547019,DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,10021339,10021339.0,20251019,,
L87522KA2011PLC205371,CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,3893001,3893001.0,20251019,,
L87522KA2011PLC205371,CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5061308,5061308.0,20251019,,
L98714DL2015OPC178041,HEALTHCARE INVESTMENTS TRADING LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,3954449,3954449.0,20251019,,
L98714DL2015OPC178041,HEALTHCARE INVESTMENTS TRADING LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1295583,1295583.0,20251019,,
U40648MH2003PTC630503,GLOBAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,34643633,34643633.0,20251019,,
U40648MH2003PTC630503,GLOBAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,8274049,8274049.0,20251019,,
U34746DL2022PLC603023,REALTY INNOVATIONS MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1322156,1322156.0,20251019,,
U34746DL2022PLC603023,REALTY INNOVATIONS MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20592303,20592303.0,20251019,,
L65520DL2007PTC432498,INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,36813489,36813489.0,20251019,,
L65520DL2007PTC432498,INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20967176,20967176.0,20251019,,
L75171TN2007PLC835113,SERVICES INDIA CORPORATIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,28241221,28241221.0,20251019,,
L75171TN2007PLC835113,SERVICES INDIA CORPORATIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20555169,20555169.0,20251019,,
U45247GJ2009PTC318124,TECH CORPORATIONS INVESTMENTS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,36060834,36060834.0,20251019,,
U45247GJ2009PTC318124,TECH CORPORATIONS INVESTMENTS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17589845,17589845.0,20251019,,
U45432TN2024OPC791463,VENTURES INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,26012552,26012552.0,20251019,,
U45432TN2024OPC791463,VENTURES INDUSTRIES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,5959704,5959704.0,20251019,,
L68962KA2003PTC776425,GLOBAL FINANCE CAPITAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,9167443,9167443.0,20251019,,
L68962KA2003PTC776425,GLOBAL FINANCE CAPITAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11141317,11141317.0,20251019,,
L11303DL2007PTC863711,MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,13638824,13638824.0,20251019,,
L11303DL2007PTC863711,MANUFACTURING PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4113732,4113732.0,20251019,,
L13151MH2001PTC143221,FINANCE TECH OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,15675025,15675025.0,20251019,,
L13151MH2001PTC143221,FINANCE TECH OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15687880,15687880.0,20251019,,
U40069MH2019OPC899924,MANUFACTURING FOODS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24044452,24044452.0,20251019,,
U40069MH2019OPC899924,MANUFACTURING FOODS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11677333,11677333.0,20251019,,
U21639DL2011OPC675877,REALTY MANUFACTURING DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,16007295,16007295.0,20251019,,
U21639DL2011OPC675877,REALTY MANUFACTURING DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16104200,16104200.0,20251019,,
L64217GJ2007OPC508961,CORPORATIONS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,5684767,5684767.0,20251019,,
L64217GJ2007OPC508961,CORPORATIONS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13676096,13676096.0,20251019,,
U61377KA2006PTC844848,GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,10884341,10884341.0,20251019,,
U61377KA2006PTC844848,GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,6917207,6917207.0,20251019,,
L99474GJ2004OPC307193,GLOBAL INDUSTRIES FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,46416165,46416165.0,20251019,,
L99474GJ2004OPC307193,GLOBAL INDUSTRIES FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15174091,15174091.0,20251019,,
L90394TN2000PLC742436,SOLUTIONS SYSTEMS GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4457783,4457783.0,20251019,,
L90394TN2000PLC742436,SOLUTIONS SYSTEMS GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,21042356,21042356.0,20251019,,
L43880GJ2003PLC290989,FOODS DEVELOPERS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4367016,4367016.0,20251019,,
L43880GJ2003PLC290989,FOODS DEVELOPERS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18744009,18744009.0,20251019,,
U10217KA2017PTC976533,CONSTRUCTIONS TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,28044866,28044866.0,20251019,,
U10217KA2017PTC976533,CONSTRUCTIONS TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,6960397,6960397.0,20251019,,
U23484KA2006PLC167484,GLOBAL TECHNOLOGIES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,10037041,10037041.0,20251019,,
U23484KA2006PLC167484,GLOBAL TECHNOLOGIES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22269967,22269967.0,20251019,,
U94213GJ2015OPC203064,TECHNOLOGIES TECH LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24106528,24106528.0,20251019,,
U94213GJ2015OPC203064,TECHNOLOGIES TECH LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17206823,17206823.0,20251019,,
U16966GJ2011PTC855108,VENTURES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,42210622,42210622.0,20251019,,
U16966GJ2011PTC855108,VENTURES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,497384,497384.0,20251019,,
L82527DL2008PTC578677,INDIA DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,39549774,39549774.0,20251019,,
L82527DL2008PTC578677,INDIA DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3165437,3165437.0,20251019,,
U80489TN2018PLC763262,CONSTRUCTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,26924413,26924413.0,20251019,,
U80489TN2018PLC763262,CONSTRUCTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2784324,2784324.0,20251019,,
L82098DL2004OPC941372,MANUFACTURING INVESTMENTS HEALTHCARE OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,2570410,2570410.0,20251019,,
L82098DL2004OPC941372,MANUFACTURING INVESTMENTS HEALTHCARE OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22470529,22470529.0,20251019,,
U35171KA2015OPC323195,PHARMA CAPITAL IMPORTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,44514260,44514260.0,20251019,,
